"","code","tenure.id","dob","start_date_aligned","end_date_aligned","month","start","stop","event","cyst","N.Females","start_as_leader","end_follow_still_leader","tenure_length_aligned","adjusted_end","age_at_start","age_at_month","cyst_date_aligned","total_follower_males"
"2365","SPO","SPO-1","3/22/97","1/1/06","11/1/11","4/1/10",51,52,0,0,8,1,0,2130,"10/1/11",8.780821918,13.02739726,NA,0
"2366","SPO","SPO-1","3/22/97","1/1/06","11/1/11","5/1/10",52,53,0,0,7,1,0,2130,"10/1/11",8.780821918,13.10958904,NA,0
"2367","SPO","SPO-1","3/22/97","1/1/06","11/1/11","6/1/10",53,54,0,0,7,1,0,2130,"10/1/11",8.780821918,13.19452055,NA,0
"2368","SPO","SPO-1","3/22/97","1/1/06","11/1/11","7/1/10",54,55,0,0,7,1,0,2130,"10/1/11",8.780821918,13.27671233,NA,0
"2369","SPO","SPO-1","3/22/97","1/1/06","11/1/11","8/1/10",55,56,0,0,7,1,0,2130,"10/1/11",8.780821918,13.36164384,NA,0
"2370","SPO","SPO-1","3/22/97","1/1/06","11/1/11","9/1/10",56,57,0,0,6,1,0,2130,"10/1/11",8.780821918,13.44657534,NA,0
"2371","SPO","SPO-1","3/22/97","1/1/06","11/1/11","10/1/10",57,58,0,0,6,1,0,2130,"10/1/11",8.780821918,13.52876712,NA,0
"2372","SPO","SPO-1","3/22/97","1/1/06","11/1/11","11/1/10",58,59,0,0,6,1,0,2130,"10/1/11",8.780821918,13.61369863,NA,0
"2373","SPO","SPO-1","3/22/97","1/1/06","11/1/11","12/1/10",59,60,0,0,6,1,0,2130,"10/1/11",8.780821918,13.69589041,NA,0
"2374","SPO","SPO-1","3/22/97","1/1/06","11/1/11","1/1/11",60,61,0,0,6,1,0,2130,"10/1/11",8.780821918,13.78082192,NA,0
"2375","SPO","SPO-1","3/22/97","1/1/06","11/1/11","2/1/11",61,62,0,0,6,1,0,2130,"10/1/11",8.780821918,13.86575342,NA,0
"2376","SPO","SPO-1","3/22/97","1/1/06","11/1/11","3/1/11",62,63,0,0,6,1,0,2130,"10/1/11",8.780821918,13.94246575,NA,0
"2377","SPO","SPO-1","3/22/97","1/1/06","11/1/11","4/1/11",63,64,0,0,5,1,0,2130,"10/1/11",8.780821918,14.0273224,NA,0
"2378","SPO","SPO-1","3/22/97","1/1/06","11/1/11","5/1/11",64,65,0,0,5,1,0,2130,"10/1/11",8.780821918,14.10928962,NA,0
"2379","SPO","SPO-1","3/22/97","1/1/06","11/1/11","6/1/11",65,66,0,0,5,1,0,2130,"10/1/11",8.780821918,14.19398907,NA,0
"2380","SPO","SPO-1","3/22/97","1/1/06","11/1/11","7/1/11",66,67,0,0,7,1,0,2130,"10/1/11",8.780821918,14.27595628,NA,0
"2381","SPO","SPO-1","3/22/97","1/1/06","11/1/11","8/1/11",67,68,0,0,7,1,0,2130,"10/1/11",8.780821918,14.36065574,NA,0
"2382","SPO","SPO-1","3/22/97","1/1/06","11/1/11","9/1/11",68,69,0,0,7,1,0,2130,"10/1/11",8.780821918,14.44535519,NA,0
"2383","SPO","SPO-1","3/22/97","1/1/06","11/1/11","10/1/11",69,70,1,0,7,1,0,2130,"10/1/11",8.780821918,14.5273224,NA,0
"2384","SUD","SUD-1","7/5/95","1/1/06","3/1/08","1/1/06",0,1,0,0,7,1,0,790,"2/1/08",10.49315068,10.49315068,"2/1/08",0
"2385","SUD","SUD-1","7/5/95","1/1/06","3/1/08","2/1/06",1,2,0,0,7,1,0,790,"2/1/08",10.49315068,10.57808219,"2/1/08",0
"2386","SUD","SUD-1","7/5/95","1/1/06","3/1/08","3/1/06",2,3,0,0,7,1,0,790,"2/1/08",10.49315068,10.65479452,"2/1/08",0
"2387","SUD","SUD-1","7/5/95","1/1/06","3/1/08","4/1/06",3,4,0,0,7,1,0,790,"2/1/08",10.49315068,10.73972603,"2/1/08",0
"2388","SUD","SUD-1","7/5/95","1/1/06","3/1/08","5/1/06",4,5,0,0,7,1,0,790,"2/1/08",10.49315068,10.82191781,"2/1/08",0
"2389","SUD","SUD-1","7/5/95","1/1/06","3/1/08","6/1/06",5,6,0,0,6,1,0,790,"2/1/08",10.49315068,10.90684932,"2/1/08",0
"2390","SUD","SUD-1","7/5/95","1/1/06","3/1/08","7/1/06",6,7,0,0,6,1,0,790,"2/1/08",10.49315068,10.9890411,"2/1/08",0
"2391","SUD","SUD-1","7/5/95","1/1/06","3/1/08","8/1/06",7,8,0,0,6,1,0,790,"2/1/08",10.49315068,11.0739726,"2/1/08",0
"2392","SUD","SUD-1","7/5/95","1/1/06","3/1/08","9/1/06",8,9,0,0,6,1,0,790,"2/1/08",10.49315068,11.15890411,"2/1/08",0
"2393","SUD","SUD-1","7/5/95","1/1/06","3/1/08","10/1/06",9,10,0,0,6,1,0,790,"2/1/08",10.49315068,11.24109589,"2/1/08",0
"2394","SUD","SUD-1","7/5/95","1/1/06","3/1/08","11/1/06",10,11,0,0,6,1,0,790,"2/1/08",10.49315068,11.3260274,"2/1/08",0
"2395","SUD","SUD-1","7/5/95","1/1/06","3/1/08","12/1/06",11,12,0,0,6,1,0,790,"2/1/08",10.49315068,11.40821918,"2/1/08",0
"2396","SUD","SUD-1","7/5/95","1/1/06","3/1/08","1/1/07",12,13,0,0,6,1,0,790,"2/1/08",10.49315068,11.49315068,"2/1/08",0
"2397","SUD","SUD-1","7/5/95","1/1/06","3/1/08","2/1/07",13,14,0,0,6,1,0,790,"2/1/08",10.49315068,11.57808219,"2/1/08",0
"2398","SUD","SUD-1","7/5/95","1/1/06","3/1/08","3/1/07",14,15,0,0,6,1,0,790,"2/1/08",10.49315068,11.65479452,"2/1/08",0
"2399","SUD","SUD-1","7/5/95","1/1/06","3/1/08","4/1/07",15,16,0,0,6,1,0,790,"2/1/08",10.49315068,11.73972603,"2/1/08",0
"2400","SUD","SUD-1","7/5/95","1/1/06","3/1/08","5/1/07",16,17,0,0,6,1,0,790,"2/1/08",10.49315068,11.82191781,"2/1/08",0
"2401","SUD","SUD-1","7/5/95","1/1/06","3/1/08","6/1/07",17,18,0,0,6,1,0,790,"2/1/08",10.49315068,11.90684932,"2/1/08",0
"2402","SUD","SUD-1","7/5/95","1/1/06","3/1/08","7/1/07",18,19,0,0,7,1,0,790,"2/1/08",10.49315068,11.9890411,"2/1/08",0
"2403","SUD","SUD-1","7/5/95","1/1/06","3/1/08","8/1/07",19,20,0,0,7,1,0,790,"2/1/08",10.49315068,12.07377049,"2/1/08",0
"2404","SUD","SUD-1","7/5/95","1/1/06","3/1/08","9/1/07",20,21,0,0,7,1,0,790,"2/1/08",10.49315068,12.15846995,"2/1/08",0
"2405","SUD","SUD-1","7/5/95","1/1/06","3/1/08","10/1/07",21,22,0,0,7,1,0,790,"2/1/08",10.49315068,12.24043716,"2/1/08",0
"2406","SUD","SUD-1","7/5/95","1/1/06","3/1/08","11/1/07",22,23,0,0,7,1,0,790,"2/1/08",10.49315068,12.32513661,"2/1/08",0
"2407","SUD","SUD-1","7/5/95","1/1/06","3/1/08","12/1/07",23,24,0,0,7,1,0,790,"2/1/08",10.49315068,12.40710383,"2/1/08",0
"2408","SUD","SUD-1","7/5/95","1/1/06","3/1/08","1/1/08",24,25,0,0,7,1,0,790,"2/1/08",10.49315068,12.49180328,"2/1/08",0
"2409","SUD","SUD-1","7/5/95","1/1/06","3/1/08","2/1/08",25,26,1,1,7,1,0,790,"2/1/08",10.49315068,12.57650273,"2/1/08",0
"2410","TAL","TAL-1","11/1/05","6/1/12","6/1/19","6/1/12",0,1,0,0,8,0,0,2556,"5/1/19",6.581967213,6.581967213,NA,8
"2411","TAL","TAL-1","11/1/05","6/1/12","6/1/19","7/1/12",1,2,0,0,4,0,0,2556,"5/1/19",6.581967213,6.663934426,NA,8
"2412","TAL","TAL-1","11/1/05","6/1/12","6/1/19","8/1/12",2,3,0,0,4,0,0,2556,"5/1/19",6.581967213,6.74863388,NA,8
"2413","TAL","TAL-1","11/1/05","6/1/12","6/1/19","9/1/12",3,4,0,0,4,0,0,2556,"5/1/19",6.581967213,6.833333333,NA,8
"2414","TAL","TAL-1","11/1/05","6/1/12","6/1/19","10/1/12",4,5,0,0,4,0,0,2556,"5/1/19",6.581967213,6.915300546,NA,8
"2415","TAL","TAL-1","11/1/05","6/1/12","6/1/19","11/1/12",5,6,0,0,4,0,0,2556,"5/1/19",6.581967213,7,NA,8
"2416","TAL","TAL-1","11/1/05","6/1/12","6/1/19","12/1/12",6,7,0,0,4,0,0,2556,"5/1/19",6.581967213,7.082191781,NA,5
"2417","TAL","TAL-1","11/1/05","6/1/12","6/1/19","1/1/13",7,8,0,0,3,0,0,2556,"5/1/19",6.581967213,7.167123288,NA,5
"2418","TAL","TAL-1","11/1/05","6/1/12","6/1/19","2/1/13",8,9,0,0,3,0,0,2556,"5/1/19",6.581967213,7.252054795,NA,0
"2419","TAL","TAL-1","11/1/05","6/1/12","6/1/19","3/1/13",9,10,0,0,3,0,0,2556,"5/1/19",6.581967213,7.328767123,NA,0
"2420","TAL","TAL-1","11/1/05","6/1/12","6/1/19","4/1/13",10,11,0,0,3,0,0,2556,"5/1/19",6.581967213,7.41369863,NA,0
"2421","TAL","TAL-1","11/1/05","6/1/12","6/1/19","5/1/13",11,12,0,0,3,0,0,2556,"5/1/19",6.581967213,7.495890411,NA,0
"2422","TAL","TAL-1","11/1/05","6/1/12","6/1/19","6/1/13",12,13,0,0,3,0,0,2556,"5/1/19",6.581967213,7.580821918,NA,0
"2423","TAL","TAL-1","11/1/05","6/1/12","6/1/19","7/1/13",13,14,0,0,3,0,0,2556,"5/1/19",6.581967213,7.663013699,NA,0
"2424","TAL","TAL-1","11/1/05","6/1/12","6/1/19","8/1/13",14,15,0,0,2,0,0,2556,"5/1/19",6.581967213,7.747945205,NA,0
"2425","TAL","TAL-1","11/1/05","6/1/12","6/1/19","9/1/13",15,16,0,0,2,0,0,2556,"5/1/19",6.581967213,7.832876712,NA,0
"2426","TAL","TAL-1","11/1/05","6/1/12","6/1/19","10/1/13",16,17,0,0,2,0,0,2556,"5/1/19",6.581967213,7.915068493,NA,0
"2427","TAL","TAL-1","11/1/05","6/1/12","6/1/19","11/1/13",17,18,0,0,2,0,0,2556,"5/1/19",6.581967213,8,NA,0
"2428","TAL","TAL-1","11/1/05","6/1/12","6/1/19","12/1/13",18,19,0,0,2,0,0,2556,"5/1/19",6.581967213,8.082191781,NA,0
"2429","TAL","TAL-1","11/1/05","6/1/12","6/1/19","1/1/14",19,20,0,0,2,0,0,2556,"5/1/19",6.581967213,8.167123288,NA,0
"2430","TAL","TAL-1","11/1/05","6/1/12","6/1/19","2/1/14",20,21,0,0,2,0,0,2556,"5/1/19",6.581967213,8.252054795,NA,0
"2431","TAL","TAL-1","11/1/05","6/1/12","6/1/19","3/1/14",21,22,0,0,2,0,0,2556,"5/1/19",6.581967213,8.328767123,NA,0
"2432","TAL","TAL-1","11/1/05","6/1/12","6/1/19","4/1/14",22,23,0,0,2,0,0,2556,"5/1/19",6.581967213,8.41369863,NA,0
"2433","TAL","TAL-1","11/1/05","6/1/12","6/1/19","5/1/14",23,24,0,0,2,0,0,2556,"5/1/19",6.581967213,8.495890411,NA,0
"2434","TAL","TAL-1","11/1/05","6/1/12","6/1/19","6/1/14",24,25,0,0,2,0,0,2556,"5/1/19",6.581967213,8.580821918,NA,0
"2435","TAL","TAL-1","11/1/05","6/1/12","6/1/19","7/1/14",25,26,0,0,2,0,0,2556,"5/1/19",6.581967213,8.663013699,NA,0
"2436","TAL","TAL-1","11/1/05","6/1/12","6/1/19","8/1/14",26,27,0,0,2,0,0,2556,"5/1/19",6.581967213,8.747945205,NA,0
"2437","TAL","TAL-1","11/1/05","6/1/12","6/1/19","9/1/14",27,28,0,0,2,0,0,2556,"5/1/19",6.581967213,8.832876712,NA,0
"2438","TAL","TAL-1","11/1/05","6/1/12","6/1/19","10/1/14",28,29,0,0,5,0,0,2556,"5/1/19",6.581967213,8.915068493,NA,0
"2439","TAL","TAL-1","11/1/05","6/1/12","6/1/19","11/1/14",29,30,0,0,5,0,0,2556,"5/1/19",6.581967213,9,NA,0
"2440","TAL","TAL-1","11/1/05","6/1/12","6/1/19","12/1/14",30,31,0,0,5,0,0,2556,"5/1/19",6.581967213,9.082191781,NA,0
"2441","TAL","TAL-1","11/1/05","6/1/12","6/1/19","1/1/15",31,32,0,0,5,0,0,2556,"5/1/19",6.581967213,9.167123288,NA,0
"2442","TAL","TAL-1","11/1/05","6/1/12","6/1/19","2/1/15",32,33,0,0,5,0,0,2556,"5/1/19",6.581967213,9.252054795,NA,0
"2443","TAL","TAL-1","11/1/05","6/1/12","6/1/19","3/1/15",33,34,0,0,5,0,0,2556,"5/1/19",6.581967213,9.328767123,NA,0
"2444","TAL","TAL-1","11/1/05","6/1/12","6/1/19","4/1/15",34,35,0,0,5,0,0,2556,"5/1/19",6.581967213,9.41369863,NA,0
"2445","TAL","TAL-1","11/1/05","6/1/12","6/1/19","5/1/15",35,36,0,0,6,0,0,2556,"5/1/19",6.581967213,9.495890411,NA,0
"2446","TAL","TAL-1","11/1/05","6/1/12","6/1/19","6/1/15",36,37,0,0,6,0,0,2556,"5/1/19",6.581967213,9.580821918,NA,0
"2447","TAL","TAL-1","11/1/05","6/1/12","6/1/19","7/1/15",37,38,0,0,6,0,0,2556,"5/1/19",6.581967213,9.663013699,NA,0
"2448","TAL","TAL-1","11/1/05","6/1/12","6/1/19","8/1/15",38,39,0,0,6,0,0,2556,"5/1/19",6.581967213,9.747945205,NA,0
"2449","TAL","TAL-1","11/1/05","6/1/12","6/1/19","9/1/15",39,40,0,0,6,0,0,2556,"5/1/19",6.581967213,9.832876712,NA,0
"2450","TAL","TAL-1","11/1/05","6/1/12","6/1/19","10/1/15",40,41,0,0,6,0,0,2556,"5/1/19",6.581967213,9.915068493,NA,0
"2451","TAL","TAL-1","11/1/05","6/1/12","6/1/19","11/1/15",41,42,0,0,6,0,0,2556,"5/1/19",6.581967213,10,NA,0
"2452","TAL","TAL-1","11/1/05","6/1/12","6/1/19","12/1/15",42,43,0,0,6,0,0,2556,"5/1/19",6.581967213,10.08196721,NA,0
"2453","TAL","TAL-1","11/1/05","6/1/12","6/1/19","1/1/16",43,44,0,0,6,0,0,2556,"5/1/19",6.581967213,10.16666667,NA,0
"2454","TAL","TAL-1","11/1/05","6/1/12","6/1/19","2/1/16",44,45,0,0,6,0,0,2556,"5/1/19",6.581967213,10.25136612,NA,0
"2455","TAL","TAL-1","11/1/05","6/1/12","6/1/19","3/1/16",45,46,0,0,6,0,0,2556,"5/1/19",6.581967213,10.33060109,NA,0
"2456","TAL","TAL-1","11/1/05","6/1/12","6/1/19","4/1/16",46,47,0,0,6,0,0,2556,"5/1/19",6.581967213,10.41530055,NA,0
"2457","TAL","TAL-1","11/1/05","6/1/12","6/1/19","5/1/16",47,48,0,0,6,0,0,2556,"5/1/19",6.581967213,10.49726776,NA,0
"2458","TAL","TAL-1","11/1/05","6/1/12","6/1/19","6/1/16",48,49,0,0,6,0,0,2556,"5/1/19",6.581967213,10.58196721,NA,0
"2459","TAL","TAL-1","11/1/05","6/1/12","6/1/19","7/1/16",49,50,0,0,5,0,0,2556,"5/1/19",6.581967213,10.66393443,NA,0
"2460","TAL","TAL-1","11/1/05","6/1/12","6/1/19","8/1/16",50,51,0,0,5,0,0,2556,"5/1/19",6.581967213,10.74863388,NA,0
"2461","TAL","TAL-1","11/1/05","6/1/12","6/1/19","9/1/16",51,52,0,0,5,0,0,2556,"5/1/19",6.581967213,10.83333333,NA,0
"2462","TAL","TAL-1","11/1/05","6/1/12","6/1/19","10/1/16",52,53,0,0,5,0,0,2556,"5/1/19",6.581967213,10.91530055,NA,0
"2463","TAL","TAL-1","11/1/05","6/1/12","6/1/19","11/1/16",53,54,0,0,5,0,0,2556,"5/1/19",6.581967213,11,NA,0
"2464","TAL","TAL-1","11/1/05","6/1/12","6/1/19","12/1/16",54,55,0,0,5,0,0,2556,"5/1/19",6.581967213,11.08219178,NA,0
"2465","TAL","TAL-1","11/1/05","6/1/12","6/1/19","1/1/17",55,56,0,0,5,0,0,2556,"5/1/19",6.581967213,11.16712329,NA,0
"2466","TAL","TAL-1","11/1/05","6/1/12","6/1/19","2/1/17",56,57,0,0,5,0,0,2556,"5/1/19",6.581967213,11.25205479,NA,0
"2467","TAL","TAL-1","11/1/05","6/1/12","6/1/19","3/1/17",57,58,0,0,5,0,0,2556,"5/1/19",6.581967213,11.32876712,NA,0
"2468","TAL","TAL-1","11/1/05","6/1/12","6/1/19","4/1/17",58,59,0,0,5,0,0,2556,"5/1/19",6.581967213,11.41369863,NA,0
"2469","TAL","TAL-1","11/1/05","6/1/12","6/1/19","5/1/17",59,60,0,0,5,0,0,2556,"5/1/19",6.581967213,11.49589041,NA,0
"2470","TAL","TAL-1","11/1/05","6/1/12","6/1/19","6/1/17",60,61,0,0,5,0,0,2556,"5/1/19",6.581967213,11.58082192,NA,0
"2471","TAL","TAL-1","11/1/05","6/1/12","6/1/19","7/1/17",61,62,0,0,5,0,0,2556,"5/1/19",6.581967213,11.6630137,NA,0
"2472","TAL","TAL-1","11/1/05","6/1/12","6/1/19","8/1/17",62,63,0,0,5,0,0,2556,"5/1/19",6.581967213,11.74794521,NA,0
"2473","TAL","TAL-1","11/1/05","6/1/12","6/1/19","9/1/17",63,64,0,0,5,0,0,2556,"5/1/19",6.581967213,11.83287671,NA,0
"2474","TAL","TAL-1","11/1/05","6/1/12","6/1/19","10/1/17",64,65,0,0,5,0,0,2556,"5/1/19",6.581967213,11.91506849,NA,0
"2475","TAL","TAL-1","11/1/05","6/1/12","6/1/19","11/1/17",65,66,0,0,5,0,0,2556,"5/1/19",6.581967213,12,NA,0
"2476","TAL","TAL-1","11/1/05","6/1/12","6/1/19","12/1/17",66,67,0,0,5,0,0,2556,"5/1/19",6.581967213,12.08219178,NA,0
"2477","TAL","TAL-1","11/1/05","6/1/12","6/1/19","1/1/18",67,68,0,0,5,0,0,2556,"5/1/19",6.581967213,12.16712329,NA,0
"2478","TAL","TAL-1","11/1/05","6/1/12","6/1/19","2/1/18",68,69,0,0,5,0,0,2556,"5/1/19",6.581967213,12.25205479,NA,0
"2479","TAL","TAL-1","11/1/05","6/1/12","6/1/19","3/1/18",69,70,0,0,5,0,0,2556,"5/1/19",6.581967213,12.32876712,NA,0
"2480","TAL","TAL-1","11/1/05","6/1/12","6/1/19","4/1/18",70,71,0,0,5,0,0,2556,"5/1/19",6.581967213,12.41369863,NA,0
"2481","TAL","TAL-1","11/1/05","6/1/12","6/1/19","5/1/18",71,72,0,0,5,0,0,2556,"5/1/19",6.581967213,12.49589041,NA,0
"2482","TAL","TAL-1","11/1/05","6/1/12","6/1/19","6/1/18",72,73,0,0,5,0,0,2556,"5/1/19",6.581967213,12.58082192,NA,0
"2483","TAL","TAL-1","11/1/05","6/1/12","6/1/19","7/1/18",73,74,0,0,5,0,0,2556,"5/1/19",6.581967213,12.6630137,NA,0
"2484","TAL","TAL-1","11/1/05","6/1/12","6/1/19","8/1/18",74,75,0,0,4,0,0,2556,"5/1/19",6.581967213,12.74794521,NA,0
"2485","TAL","TAL-1","11/1/05","6/1/12","6/1/19","9/1/18",75,76,0,0,4,0,0,2556,"5/1/19",6.581967213,12.83287671,NA,0
"2486","TAL","TAL-1","11/1/05","6/1/12","6/1/19","10/1/18",76,77,0,0,4,0,0,2556,"5/1/19",6.581967213,12.91506849,NA,0
"2487","TAL","TAL-1","11/1/05","6/1/12","6/1/19","11/1/18",77,78,0,0,4,0,0,2556,"5/1/19",6.581967213,13,NA,0
"2488","TAL","TAL-1","11/1/05","6/1/12","6/1/19","12/1/18",78,79,0,0,4,0,0,2556,"5/1/19",6.581967213,13.08219178,NA,0
"2489","TAL","TAL-1","11/1/05","6/1/12","6/1/19","1/1/19",79,80,0,0,4,0,0,2556,"5/1/19",6.581967213,13.16712329,NA,0
"2490","TAL","TAL-1","11/1/05","6/1/12","6/1/19","2/1/19",80,81,0,0,4,0,0,2556,"5/1/19",6.581967213,13.25205479,NA,0
"2491","TAL","TAL-1","11/1/05","6/1/12","6/1/19","3/1/19",81,82,0,0,5,0,0,2556,"5/1/19",6.581967213,13.32876712,NA,0
"2492","TAL","TAL-1","11/1/05","6/1/12","6/1/19","4/1/19",82,83,0,0,5,0,0,2556,"5/1/19",6.581967213,13.41369863,NA,0
"2493","TAL","TAL-1","11/1/05","6/1/12","6/1/19","5/1/19",83,84,1,0,4,0,0,2556,"5/1/19",6.581967213,13.49589041,NA,0
"2494","TAL","TAL-2","11/1/05","3/1/23","6/1/23","3/1/23",0,1,0,0,6,0,0,92,"5/1/23",17.32876712,17.32876712,NA,0
"2495","TAL","TAL-2","11/1/05","3/1/23","6/1/23","4/1/23",1,2,0,0,6,0,0,92,"5/1/23",17.32876712,17.41369863,NA,0
"2496","TAL","TAL-2","11/1/05","3/1/23","6/1/23","5/1/23",2,3,1,0,6,0,0,92,"5/1/23",17.32876712,17.49589041,NA,0
"2497","TAO","TAO-1","5/16/01","8/1/09","3/1/10","8/1/09",0,1,0,0,6,0,0,212,"2/1/10",8.210958904,8.210958904,NA,5
"2498","TAO","TAO-1","5/16/01","8/1/09","3/1/10","9/1/09",1,2,0,0,6,0,0,212,"2/1/10",8.210958904,8.295890411,NA,4
"2499","TAO","TAO-1","5/16/01","8/1/09","3/1/10","10/1/09",2,3,0,0,6,0,0,212,"2/1/10",8.210958904,8.378082192,NA,4
"2500","TAO","TAO-1","5/16/01","8/1/09","3/1/10","11/1/09",3,4,0,0,7,0,0,212,"2/1/10",8.210958904,8.463013699,NA,4
"2501","TAO","TAO-1","5/16/01","8/1/09","3/1/10","12/1/09",4,5,0,0,7,0,0,212,"2/1/10",8.210958904,8.545205479,NA,4
"2502","TAO","TAO-1","5/16/01","8/1/09","3/1/10","1/1/10",5,6,0,0,7,0,0,212,"2/1/10",8.210958904,8.630136986,NA,4
"2503","TAO","TAO-1","5/16/01","8/1/09","3/1/10","2/1/10",6,7,1,0,7,0,0,212,"2/1/10",8.210958904,8.715068493,NA,6
"2504","TAR","TAR-1","3/3/98","3/1/07","8/1/09","3/1/07",0,1,0,0,7,1,0,884,"7/1/09",8.994520548,8.994520548,"5/1/09",1
"2505","TAR","TAR-1","3/3/98","3/1/07","8/1/09","4/1/07",1,2,0,0,8,1,0,884,"7/1/09",8.994520548,9.079234973,"5/1/09",1
"2506","TAR","TAR-1","3/3/98","3/1/07","8/1/09","5/1/07",2,3,0,0,8,1,0,884,"7/1/09",8.994520548,9.161202186,"5/1/09",1
"2507","TAR","TAR-1","3/3/98","3/1/07","8/1/09","6/1/07",3,4,0,0,8,1,0,884,"7/1/09",8.994520548,9.245901639,"5/1/09",1
"2508","TAR","TAR-1","3/3/98","3/1/07","8/1/09","7/1/07",4,5,0,0,8,1,0,884,"7/1/09",8.994520548,9.327868852,"5/1/09",1
"2509","TAR","TAR-1","3/3/98","3/1/07","8/1/09","8/1/07",5,6,0,0,7,1,0,884,"7/1/09",8.994520548,9.412568306,"5/1/09",1
"2510","TAR","TAR-1","3/3/98","3/1/07","8/1/09","9/1/07",6,7,0,0,7,1,0,884,"7/1/09",8.994520548,9.49726776,"5/1/09",1
"2511","TAR","TAR-1","3/3/98","3/1/07","8/1/09","10/1/07",7,8,0,0,7,1,0,884,"7/1/09",8.994520548,9.579234973,"5/1/09",1
"2512","TAR","TAR-1","3/3/98","3/1/07","8/1/09","11/1/07",8,9,0,0,7,1,0,884,"7/1/09",8.994520548,9.663934426,"5/1/09",1
"2513","TAR","TAR-1","3/3/98","3/1/07","8/1/09","12/1/07",9,10,0,0,7,1,0,884,"7/1/09",8.994520548,9.745901639,"5/1/09",1
"2514","TAR","TAR-1","3/3/98","3/1/07","8/1/09","1/1/08",10,11,0,0,7,1,0,884,"7/1/09",8.994520548,9.830601093,"5/1/09",1
"2515","TAR","TAR-1","3/3/98","3/1/07","8/1/09","2/1/08",11,12,0,0,7,1,0,884,"7/1/09",8.994520548,9.915300546,"5/1/09",1
"2516","TAR","TAR-1","3/3/98","3/1/07","8/1/09","3/1/08",12,13,0,0,7,1,0,884,"7/1/09",8.994520548,9.994535519,"5/1/09",1
"2517","TAR","TAR-1","3/3/98","3/1/07","8/1/09","4/1/08",13,14,0,0,7,1,0,884,"7/1/09",8.994520548,10.07945205,"5/1/09",1
"2518","TAR","TAR-1","3/3/98","3/1/07","8/1/09","5/1/08",14,15,0,0,7,1,0,884,"7/1/09",8.994520548,10.16164384,"5/1/09",1
"2519","TAR","TAR-1","3/3/98","3/1/07","8/1/09","6/1/08",15,16,0,0,8,1,0,884,"7/1/09",8.994520548,10.24657534,"5/1/09",1
"2520","TAR","TAR-1","3/3/98","3/1/07","8/1/09","7/1/08",16,17,0,0,8,1,0,884,"7/1/09",8.994520548,10.32876712,"5/1/09",1
"2521","TAR","TAR-1","3/3/98","3/1/07","8/1/09","8/1/08",17,18,0,0,8,1,0,884,"7/1/09",8.994520548,10.41369863,"5/1/09",1
"2522","TAR","TAR-1","3/3/98","3/1/07","8/1/09","9/1/08",18,19,0,0,8,1,0,884,"7/1/09",8.994520548,10.49863014,"5/1/09",1
"2523","TAR","TAR-1","3/3/98","3/1/07","8/1/09","10/1/08",19,20,0,0,7,1,0,884,"7/1/09",8.994520548,10.58082192,"5/1/09",1
"2524","TAR","TAR-1","3/3/98","3/1/07","8/1/09","11/1/08",20,21,0,0,7,1,0,884,"7/1/09",8.994520548,10.66575342,"5/1/09",1
"2525","TAR","TAR-1","3/3/98","3/1/07","8/1/09","12/1/08",21,22,0,0,7,1,0,884,"7/1/09",8.994520548,10.74794521,"5/1/09",1
"2526","TAR","TAR-1","3/3/98","3/1/07","8/1/09","1/1/09",22,23,0,0,7,1,0,884,"7/1/09",8.994520548,10.83287671,"5/1/09",1
"2527","TAR","TAR-1","3/3/98","3/1/07","8/1/09","2/1/09",23,24,0,0,7,1,0,884,"7/1/09",8.994520548,10.91780822,"5/1/09",1
"2528","TAR","TAR-1","3/3/98","3/1/07","8/1/09","3/1/09",24,25,0,0,7,1,0,884,"7/1/09",8.994520548,10.99452055,"5/1/09",1
"2529","TAR","TAR-1","3/3/98","3/1/07","8/1/09","4/1/09",25,26,0,0,7,1,0,884,"7/1/09",8.994520548,11.07945205,"5/1/09",1
"2530","TAR","TAR-1","3/3/98","3/1/07","8/1/09","5/1/09",26,27,0,1,6,1,0,884,"7/1/09",8.994520548,11.16164384,"5/1/09",1
"2531","TAR","TAR-1","3/3/98","3/1/07","8/1/09","6/1/09",27,28,0,1,6,1,0,884,"7/1/09",8.994520548,11.24657534,"5/1/09",2
"2532","TAR","TAR-1","3/3/98","3/1/07","8/1/09","7/1/09",28,29,1,1,6,1,0,884,"7/1/09",8.994520548,11.32876712,"5/1/09",2
"2533","TEQ","TEQ-1","9/23/00","4/1/11","12/1/11","4/1/11",0,1,0,0,7,0,0,244,"11/1/11",10.52054795,10.52054795,NA,3
"2534","TEQ","TEQ-1","9/23/00","4/1/11","12/1/11","5/1/11",1,2,0,0,7,0,0,244,"11/1/11",10.52054795,10.60273973,NA,5
"2535","TEQ","TEQ-1","9/23/00","4/1/11","12/1/11","6/1/11",2,3,0,0,7,0,0,244,"11/1/11",10.52054795,10.68767123,NA,5
"2536","TEQ","TEQ-1","9/23/00","4/1/11","12/1/11","7/1/11",3,4,0,0,8,0,0,244,"11/1/11",10.52054795,10.76986301,NA,5
"2537","TEQ","TEQ-1","9/23/00","4/1/11","12/1/11","8/1/11",4,5,0,0,8,0,0,244,"11/1/11",10.52054795,10.85479452,NA,5
"2538","TEQ","TEQ-1","9/23/00","4/1/11","12/1/11","9/1/11",5,6,0,0,8,0,0,244,"11/1/11",10.52054795,10.93972603,NA,5
